iso_code;year;nodf_drought;nodf_earthquakes;nodf_volcanic_activity;nodf_floods;nodf_storms;nodf_landslides;nodf_wildfires;nodf_extreme_temperatures
NIU;2000;0;0;0;0;0.1;0;0;0
NIU;2010;0;0;0;0;0;0;0;0
NIU;2020;0;0;0;0;0;0;0;0
PRK;1950;0;0;0;0;0;0;0;17.6
PRK;1960;0;0;0;0;0;0;0;50.2
PRK;1970;0;0;0;0;0;0;0;3.2
PRK;1980;0;0;0;31.5;0;0;0;168.3
PRK;1990;0;0;0;27.6;0.6;0;0;207.2
PRK;2000;0;0;0;122.9;4.9;0;0;55
PRK;2010;0;0;0;93.6;18;0;0;26.8
PRK;2020;0;0;0;7.33;0;0;0;348
MKD;1950;0;0;0;0;0;0;0;0
MKD;1960;0;0;0;0;0;0;0;0
MKD;1970;0;0;0;0;0;0;0;0
MKD;1980;0;0;0;0;0;0;0;0
MKD;1990;0;0;0;0;0;0;0;0
MKD;2000;0;0;0;0.2;0.1;0;0.1;3
MKD;2010;0;0;0;3;0;0;0;0.4
MKD;2020;0;0;0;0;0;0;0.33;0
MNP;1950;0;0;0;0;0;0;0;0
MNP;1960;0;0;0;0;0;0;0;0
MNP;1970;0;0;0;0;0;0;0;0
MNP;1980;0;0;0;0;0;0;0;0
MNP;1990;0;0;0;0;0;0;0;0
MNP;2000;0;0;0;0;0.3;0;0;0
MNP;2010;0;0;0;0;0.2;0;0;0
MNP;2020;0;0;0;0;0;0;0;0
NOR;1950;0;0;0;0;0;0;0;0
NOR;1960;0;0;0;0;0;0;0;0
NOR;1970;0;0;0;0;0;0;0;0
NOR;1980;0;0;0;0;0;0;0;0
NOR;1990;0;0;0;0.1;0;0;0;0
NOR;2000;0;0;0;0;0;0;0;0
NOR;2010;0;0;0;0;0.4;0.1;0;0
NOR;2020;0;0;0;0;0;3.33;0;0
OMN;1950;0;0;0;0;0;0;0;0
OMN;1960;0;0;0;0;0;0;0;0
OMN;1970;0;0;0;0;10.7;0;0;0
OMN;1980;0;0;0;0;2.6;0;0;0
OMN;1990;0;0;0;0;0;0;0;0
OMN;2000;0;0;0;0;11.3;0;0;0
OMN;2010;0;0;0;1.1;3.6;0;0;0
OMN;2020;0;0;0;1;6.67;0;0;0
PAK;1950;0;1.2;0;369.1;0;4.8;0;11.1
PAK;1960;0;0;0;3.2;1045;0;0;0
PAK;1970;0;480;0;206.6;0;0;0;8.4
PAK;1980;0;26.5;0;51.9;12.1;9.5;0;0
PAK;1990;14.3;41.3;0;418;95.6;19.5;0;68.4
PAK;2000;0;7357.9;0;226.5;36.9;23.9;0;52.7
PAK;2010;7.7;79.2;0;484.5;13.8;21.2;0;154.8
PAK;2020;0;21.33;0;819;50.67;5.33;1.33;0
PLW;1950;0;0;0;0;0;0;0;0
PLW;1960;0;0;0;0;0;0;0;0
PLW;1970;0;0;0;0;0;0;0;0
PLW;1980;0;0;0;0;0;0;0;0
PLW;1990;0;0;0;0;0;0;0;0
PLW;2000;0;0;0;0;0;0;0;0
PLW;2010;0;0;0;0;0;0;0;0
PLW;2020;0;0;0;0;0;0;0;0
PSE;1950;0;0;0;0;0;0;0;0
PSE;1960;0;0;0;0;0;0;0;0
PSE;1970;0;0;0;0;0;0;0;0
PSE;1980;0;0;0;0;0;0;0;0
PSE;1990;0;0;0;0;0;0;0;0
PSE;2000;0;0;0;0;0;0;0;0
PSE;2010;0;0;0;0.5;0.5;0;0;0
PSE;2020;0;0;0;0;0;0;0;2.33
PAN;1950;0;0;0;0;0;0;0;0
PAN;1960;0;0;0;2;0.1;0;0;0
PAN;1970;0;0;0;7.4;0;0;0;0
PAN;1980;0;0;0;0.3;3;0;0;0
PAN;1990;0;3;0;1.4;1.5;0;0;0
PAN;2000;0;0.2;0;6.6;0;0;0;0
PAN;2010;0;0;0;3;1.4;0;0;0
PAN;2020;0;0;0;4;27.67;0;0;0
PNG;1950;0;300;300;0;0;0;0;0
PNG;1960;0;0;0;0;0;0;0;0
PNG;1970;0;1.5;0;0;0;11.3;0;0
PNG;1980;0;1.1;0;5.6;0;0;0;0
PNG;1990;6;223.5;0.9;0.2;4.7;23.8;0;0
PNG;2000;0;0.8;0;0.2;17.2;8.3;0;0
PNG;2010;2.4;18.1;0;0.7;0;7;0;0
PNG;2020;0;2.33;0;6.33;0;7.67;0;0
PRY;1950;0;0;0;0;0;0;0;0
PRY;1960;0;0;0;0.6;0;0;0;0
PRY;1970;0;0;0;0;0;0;0;0
PRY;1980;0;0;0;7.6;0;0;0;0
PRY;1990;1.2;0;0;5.5;3.3;0;0;0
PRY;2000;0.4;0;0;0;0;0;0.8;0.8
PRY;2010;0;0;0;5.2;0.7;0;0;1.2
PRY;2020;0;0;0;3.33;0;0;0;0
PER;1950;0;12;0;0;0;13;0;0
PER;1960;0;34.4;0;8.5;6;4.1;0;0
PER;1970;0;6694.8;0;27.6;0;141;0;0
PER;1980;0;5.4;0;78.3;0;123.8;0;1.7
PER;1990;0;29.2;0;30;51.8;43.8;0;2.5
PER;2000;0;74.9;0;29.7;5.9;18.7;0;77
PER;2010;0;1.8;0;48.7;1.6;10.5;0;120.8
PER;2020;0;0;0.67;13;0;8.33;0;0
PHL;1950;0;41.3;58.4;0;221.7;0;0;0
PHL;1960;0;30.3;35.8;2.9;168.8;4;0;0
PHL;1970;0;602.9;0;84.5;624.1;2.2;0;0
PHL;1980;0;2.1;0;52.5;720.3;35.3;0;0
PHL;1990;0.8;250.4;71.9;109.8;971.7;19.3;0.2;0
PHL;2000;0;1.5;0;48.9;713;172.7;0;0
PHL;2010;0;45.1;0;68.2;1255;10.6;0;0
PHL;2020;0;3.67;0.33;2.67;407;5;0;0
POL;1950;0;0;0;0;0;0;0;0
POL;1960;0;0;0;0;0;0;0;0
POL;1970;0;0;0;0;0;0;0;0
POL;1980;0;0;0;0;0;0;0;0
POL;1990;0;0;0;6.4;0.4;0;3.5;26.8
POL;2000;0;0;0;3;3.8;0;0;110.8
POL;2010;0;0;0;2.1;1.6;0;0;70.9
POL;2020;0;0;0;0;4.67;0;0;0
PRT;1950;0;0;0;0;0;0;0;0
PRT;1960;0;0.2;0;46.2;0;0;2.5;0
PRT;1970;0;0;0;2.3;1.1;0;0;0
PRT;1980;0;6.9;0;4.9;0;0;2.9;0
PRT;1990;0;1;0;1;2.9;2.9;0;0
PRT;2000;0;0;0;0.9;0.4;0;3.1;319.9
PRT;2010;0;0;0;4.4;0.9;0;12.2;0
PRT;2020;0;0;0;0;0;0;1;0
PRI;1950;0;0;0;0;0;0;0;0
PRI;1960;0;0;0;0;0;0;0;0
PRI;1970;0;0;0;6;2.9;0;0;0
PRI;1980;0;0;0;50;0;12.6;0;0
PRI;1990;0;0;0;1.8;2;0;0;0
PRI;2000;0;0;0;0.4;0.3;0;0;0
PRI;2010;0;0;0;0.1;6.7;0;0;0
PRI;2020;0;1.33;0;0;8.67;0;0;0
QAT;1950;0;0;0;0;0;0;0;0
QAT;1960;0;0;0;0;0;0;0;0
QAT;1970;0;0;0;0;0;0;0;0
QAT;1980;0;0;0;0;0;0;0;0
QAT;1990;0;0;0;0;0;0;0;0
QAT;2000;0;0;0;0;0;0;0;0
QAT;2010;0;0;0;0;0;0;0;0
QAT;2020;0;0;0;0;0;0;0;0
REU;1950;0;0;0;0;0;0;0;0
REU;1960;0;0;0;0;0;0;0;0
REU;1970;0;0;0;0;0;0;0;0
REU;1980;0;0;0;0;4.5;1;0;0
REU;1990;0;0;0;0;1.4;0;0;0
REU;2000;0;0;0;0;0.4;0;0;0
REU;2010;0;0;0;0;0.1;0;0;0
REU;2020;0;0;0;0;0;0;0;0
ROU;1950;0;0;0;0;0;0;0;0
ROU;1960;0;0;0;0;0;0;0;0
ROU;1970;0;164.1;0;27.5;0;0;0;0
ROU;1980;0;0;0;0;0;0;0;0
ROU;1990;0;0.9;0;19.7;1.5;0;0;9.6
ROU;2000;0;0;0;19.6;2.9;0;0;28.2
ROU;2010;0;0;0;4.7;0.9;0;0;15.3
ROU;2020;0;0;0;1.33;0;0;0;0
RUS;1950;0;0;0;0;0;0;0;0
RUS;1960;0;0;0;0;0;0;0;0
RUS;1970;0;0;0;0;0;0;0;0
RUS;1980;0;0;0;0;0;0;0;0
RUS;1990;0;200.1;0;20.4;17.7;31.6;6.7;56.4
RUS;2000;0;1.8;0;28;3.4;15.8;0.9;135.6
RUS;2010;0;0;0;28.2;1.7;0;9.3;5599.4
RUS;2020;0;0;0;3;2;2;5.33;0
RWA;1950;0;0;0;0;0;0;0;0
RWA;1960;0;0;0;0;0;0;0;0
RWA;1970;0;0;0;0;0;0;0;0
RWA;1980;23.7;0;0;4.8;0;0;0;0
RWA;1990;0;0;0;0;0;0;0;0
RWA;2000;0;8.1;0;11.1;0;2.4;0;0
RWA;2010;0;0;0;17.4;0.3;8.9;0;0
RWA;2020;0;0;0;45.67;0;0;0;0
BLM;1950;0;0;0;0;0;0;0;0
BLM;1960;0;0;0;0;0;0;0;0
BLM;1970;0;0;0;0;0;0;0;0
BLM;1980;0;0;0;0;0;0;0;0
BLM;1990;0;0;0;0;0;0;0;0
BLM;2000;0;0;0;0;0;0;0;0
BLM;2010;0;0;0;0;0.4;0;0;0
BLM;2020;0;0;0;0;0;0;0;0
SHN;1950;0;0;0;0;0;0;0;0
SHN;1960;0;0;0;0;0;0;0;0
SHN;1970;0;0;0;0;0;0;0;0
SHN;1980;0;0;0;0;0;0;0;0
SHN;1990;0;0;0;0;0;0;0;0
SHN;2000;0;0;0;0;0;0;0;0
SHN;2010;0;0;0;0;0;0;0;0
SHN;2020;0;0;0;0;0;0;0;0
KNA;1950;0;0;0;0;0;0;0;0
KNA;1960;0;0;0;0;0;0;0;0
KNA;1970;0;0;0;0;0;0;0;0
KNA;1980;0;0;0;0;0.1;0;0;0
KNA;1990;0;0;0;0;0.5;0;0;0
KNA;2000;0;0;0;0;0;0;0;0
KNA;2010;0;0;0;0;0;0;0;0
KNA;2020;0;0;0;0;0;0;0;0
LCA;1950;0;0;0;0;0;0;0;0
LCA;1960;0;0;0;0;1;0;0;0
LCA;1970;0;0;0;0;0;0;0;0
LCA;1980;0;0;0;0;0.9;0;0;0
LCA;1990;0;0;0;0;0.4;0;0;0
LCA;2000;0;0;0;0;0.1;0;0;0
LCA;2010;0;0;0;0.6;1.4;0;0;0
LCA;2020;0;0;0;0;0.33;0;0;0
MAF;1950;0;0;0;0;0;0;0;0
MAF;1960;0;0;0;0;0;0;0;0
MAF;1970;0;0;0;0;0;0;0;0
MAF;1980;0;0;0;0;0;0;0;0
MAF;1990;0;0;0;0;0;0;0;0
MAF;2000;0;0;0;0;0;0;0;0
MAF;2010;0;0;0;0;1.2;0;0;0
MAF;2020;0;0;0;0;0;0;0;0
VCT;1950;0;0;0;0;12.2;0;0;0
VCT;1960;0;0;0;0;0.2;0;0;0
VCT;1970;0;0;0.2;0;0;0;0;0
VCT;1980;0;0;0;0;0;0;0;0
VCT;1990;0;0;0;0.3;0;0;0;0
VCT;2000;0;0;0;0;0.4;0;0;0
VCT;2010;0;0;0;1.2;0.1;0;0;0
VCT;2020;0;0;0;0;0;0;0;0
WSM;1950;0;0;0;0;0;0;0;0
WSM;1960;0;0;0;0;26;0;0;0
WSM;1970;0;0;0;0;0;0;0;0
WSM;1980;0;0;0;0;0;0;0;0
WSM;1990;0;0;0;0;2.1;0;0;0
WSM;2000;0;14.8;0;0;1;0;0;0
WSM;2010;0;0;0;0;1.2;0;0;0
WSM;2020;0;0;0;0;0;0;0;0
STP;1950;0;0;0;0;0;0;0;0
STP;1960;0;0;0;0;0;0;0;0
STP;1970;0;0;0;0;0;0;0;0
STP;1980;0;0;0;0;0;0;0;0
STP;1990;0;0;0;0;0;0;0;0
STP;2000;0;0;0;0;0;0;0;0
STP;2010;0;0;0;0;0;0;0;0
STP;2020;0;0;0;2.67;0;0;0;0
SAU;1950;0;0;0;0;0;0;0;0
SAU;1960;0;0;0;2;0;0;0;0
SAU;1970;0;0;0;0;0;0;0;0
SAU;1980;0;0;0;3.2;0;0;0;0
SAU;1990;0;0;0;0;0;0;0;0
SAU;2000;0;0;0;26;0;0;0;0
SAU;2010;0;0;0;16.1;0.3;0;0;0
SAU;2020;0;0;0;1;0;0;0;0
SEN;1950;0;0;0;0;0;0;0;0
SEN;1960;0;0;0;0;0;0;0;0
SEN;1970;0;0;0;0;0;0;0;0
SEN;1980;0;0;0;0;0;0;0;0
SEN;1990;0;0;0;0;18.7;0;0;0
SEN;2000;0;0;0;5.1;0.2;0;0;0
SEN;2010;0;0;0;4;0;0;0;0
SEN;2020;0;0;0;3.67;0;0;0;0
SRB;1950;0;0;0;0;0;0;0;0
SRB;1960;0;0;0;0;0;0;0;0
SRB;1970;0;0;0;0;0;0;0;0
SRB;1980;0;0;0;0;0;0;0;0
SRB;1990;0;0;0;0;0;0;0;0
SRB;2000;0;0;0;0;0;0;0;0
SRB;2010;0;0.2;0;5.8;0;0;0;3.6
SRB;2020;0;0;0;0;0;0;0;0
SYC;1950;0;0;0;0;0;0;0;0
SYC;1960;0;0;0;0;0;0;0;0
SYC;1970;0;0;0;0;0;0;0;0
SYC;1980;0;0;0;0;0;0;0;0
SYC;1990;0;0;0;0.5;0;0;0;0
SYC;2000;0;0.3;0;0;0;0;0;0
SYC;2010;0;0;0;0;0;0;0;0
SYC;2020;0;0;0;0;0;0;0;0
SLE;1950;0;0;0;0;0;0;0;0
SLE;1960;0;0;0;0;0;0;0;0
SLE;1970;0;0;0;0;0.1;0;0;0
SLE;1980;0;0;0;0;6;0;0;0
SLE;1990;0;0;0;1.2;1.3;0;0;0
SLE;2000;0;0;0;13.3;0;0;0;0
SLE;2010;0;0;0;3.8;0;111.8;0;0
SLE;2020;0;0;0;4;0;0;0;0
SXM;1950;0;0;0;0;0;0;0;0
SXM;1960;0;0;0;0;0;0;0;0
SXM;1970;0;0;0;0;0;0;0;0
SXM;1980;0;0;0;0;0;0;0;0
SXM;1990;0;0;0;0;0;0;0;0
SXM;2000;0;0;0;0;0;0;0;0
SXM;2010;0;0;0;0;0.4;0;0;0
SXM;2020;0;0;0;0;0;0;0;0
SVK;1950;0;0;0;0;0;0;0;0
SVK;1960;0;0;0;0;0;0;0;0
SVK;1970;0;0;0;0;0;0;0;0
SVK;1980;0;0;0;0;0;0;0;0
SVK;1990;0;0;0;5.6;0;0;0;0
SVK;2000;0;0;0;0.4;0.2;0;0.6;0.1
SVK;2010;0;0;0;0.5;0.1;0;0;12.7
SVK;2020;0;0;0;0.67;0;0;0;0
SVN;1950;0;0;0;0;0;0;0;0
SVN;1960;0;0;0;0;0;0;0;0
SVN;1970;0;0;0;0;0;0;0;0
SVN;1980;0;0;0;0;0;0;0;0
SVN;1990;0;0;0;0;0;0;0;0
SVN;2000;0;0.1;0;0;0.6;0;0;28.9
SVN;2010;0;0;0;0.3;0;0;0;0.1
SVN;2020;0;0;0;0;0.33;0;0;0
SLB;1950;0;0;0;0;20;0;0;0
SLB;1960;0;0;0;0;1.6;0;0;0
SLB;1970;0;23.4;0;0;0.2;0;0;0
SLB;1980;0;0.1;0;0;10.1;0;0;0
SLB;1990;0;0;0;0;0.4;0;0;0
SLB;2000;0;5.2;0;2.1;0;0;0;0
SLB;2010;0;1;0;4.9;0.9;0;0;0
SLB;2020;0;0;0;0;16;0;0;0
SOM;1950;0;0;0;0;0;0;0;0
SOM;1960;5;0;0;20;0;0;0;0
SOM;1970;1900;0;0;0;0;0;0;0
SOM;1980;60;0;0;3.9;0;0;0;0
SOM;1990;2.1;0;0;243.4;3;0;0;0
SOM;2000;0.2;29.8;0;14;0;0;0;0
SOM;2010;2000;0;0;8;22.1;0;0;0
SOM;2020;0;0;0;19;3;0;0;0
ZAF;1950;0;0;0;5.1;3.5;0;0;0
ZAF;1960;0;0.9;0;0;0;0;0;0
ZAF;1970;0;0;0;5.6;0;0;0;0
ZAF;1980;0;0;0;63.5;7.4;0;0;0
ZAF;1990;0;2.5;0;28;5.5;3.4;3.4;3
ZAF;2000;0;0.2;0;15.2;6.2;0;9.4;2.2
ZAF;2010;0;0.1;0;19.9;7.3;0;0.9;1.1
ZAF;2020;0;0;0;198.67;12.33;0;0;0
KOR;1950;0;0;0;30.9;67;10.3;0;0
KOR;1960;0;0;0;136.5;31.3;11.6;0;0
KOR;1970;0;0;0;111.7;26.3;2.5;0;0
KOR;1980;0;0;0;21.6;116.4;7.2;0;0
KOR;1990;0;0;0;75.3;33.6;3;0;4
KOR;2000;0;0;0;19.8;42.3;0;0.2;0
KOR;2010;0;0;0;7.9;8.7;5.9;0.1;0.6
KOR;2020;0;0;0;23.67;13.67;0;0;0.67
SSD;1950;0;0;0;0;0;0;0;0
SSD;1960;0;0;0;0;0;0;0;0
SSD;1970;0;0;0;0;0;0;0;0
SSD;1980;0;0;0;0;0;0;0;0
SSD;1990;0;0;0;0;0;0;0;0
SSD;2000;0;0;0;1.7;0;0;0;0
SSD;2010;0;0;0;14.9;0;0;5;0
SSD;2020;0;0;0;2.33;0;0;0;0
ESP;1950;0;1.1;0;12.7;2.6;0;0;0
ESP;1960;0;0;0;44.5;0;0;0;0
ESP;1970;0;0;0;52.2;1.9;0;0;40
ESP;1980;0;0;0;13.9;4.2;0;1.7;4
ESP;1990;0;0;0;1.6;4.8;8.4;2;3
ESP;2000;0;0;0;5.8;5.8;0;2.9;1515.9
ESP;2010;0;1;0;5.6;1.6;0;0.8;1.1
ESP;2020;0;0;0.33;1;7.33;0;0;0
LKA;1950;0;0;0;0;20;0;0;0
LKA;1960;0;0;0;10.9;20.6;0;0;0
LKA;1970;0;0;0;1;74;5.4;0;0
LKA;1980;0;0;0;48.3;0;0;0;0
LKA;1990;0;0;0;10.5;0;6.5;0;0
LKA;2000;0;3539.9;0;36.3;1.4;0;0;0
LKA;2010;0;0;0;93.7;5.6;24.1;0;0
LKA;2020;0;0;0;17.33;1.67;0;0;0
SDN;1950;0;0;0;0;0;0;0;0
SDN;1960;0;0;0;0;0;0;0;0
SDN;1970;0;0;0;3.4;0;0;0;0
SDN;1980;15000;0;0;9.6;0;0;0;0
SDN;1990;0;0.3;0;33;0;0;4.7;0
SDN;2000;0;0;0;22.5;3.3;0;0;0
SDN;2010;0;0;0;52.6;2;0;0;1.6
SDN;2020;0;0;0;117.67;0;0;0;0
SUR;1950;0;0;0;0;0;0;0;0
SUR;1960;0;0;0;0;0;0;0;0
SUR;1970;0;0;0;0;0;0;0;0
SUR;1980;0;0;0;0;0;0;0;0
SUR;1990;0;0;0;0;0;0;0;0
SUR;2000;0;0;0;0.5;0;0;0;0
SUR;2010;0;0;0;0;0;0;0;0
SUR;2020;0;0;0;0;0;0;0;0
SWE;1950;0;0;0;0;0;0;0;0
SWE;1960;0;0;0;0;0;0;0;0
SWE;1970;0;0;0;0;0;1.3;0;0
SWE;1980;0;0;0;1.1;0;0;0;0
SWE;1990;0;0;0;0;0.3;0;0;0
SWE;2000;0;0;0;0;0.8;0;0;0
SWE;2010;0;0;0;0;0.7;0;0;0
SWE;2020;0;0;0;0;0.33;0;0;0
CHE;1950;0;0;0;0;0;9.2;0;0
CHE;1960;0;0;0;0;0;11;0;0
CHE;1970;0;0;0;0;0;4.3;0;0
CHE;1980;0;0;0;0;0.1;0;0;0
CHE;1990;0;0;0;0.3;1.9;3;0;0
CHE;2000;0;0;0;0.7;0.2;2;0;103.9
CHE;2010;0;0;0;0;0.6;0;0;1.1
CHE;2020;0;0;0;0;0;5.67;0;0
SYR;1950;0;0;0;0;0;0;0;0
SYR;1960;0;0;0;0;0;0;0;0
SYR;1970;0;0;0;0;0;0;0;0
SYR;1980;0;0;0;0;0;0;0;0
SYR;1990;0;0;0;0;0;0;0;0
SYR;2000;0;0;0;0.6;3.2;8;0;0
SYR;2010;0;0;0;0.2;1.3;0;0;0
SYR;2020;0;0;0;0.33;0.67;0;1;0
TWN;1950;0;10.1;0;0;124.4;0;0;0
TWN;1960;0;12.2;0;0;84.1;0;0;0
TWN;1970;0;0;0;4.5;6.1;0;0;0
TWN;1980;0;1.3;0;3.1;24.7;1.4;0;0
TWN;1990;0;226.5;0;1.3;21.3;0;0;0
TWN;2000;0;0.6;0;1.9;111;0;0;0
TWN;2010;0;20.6;0;1.1;8.2;0;0;8.5
TWN;2020;0;0.33;0;0;6.33;0;0;0
TJK;1950;0;0;0;0;0;0;0;0
TJK;1960;0;0;0;0;0;0;0;0
TJK;1970;0;0;0;0;0;0;0;0
TJK;1980;0;0;0;0;0;0;0;0
TJK;1990;0;0;0;142.4;0;29.9;0;0
TJK;2000;0;1.7;0;8.9;0;5.6;0;0
TJK;2010;0;0.4;0;10.9;0;2.3;0;0.1
TJK;2020;0;1.67;0;3;0;4;0;0
TZA;1950;0;0;0;0;0;0;0;0
TZA;1960;0;0.4;0;4;0;0;0;0
TZA;1970;0;0;0;2.5;0;0;0;0
TZA;1980;0;0;0;1;0;0;0;0
TZA;1990;0;0;0;42.1;0.4;0;0;0
TZA;2000;0;1.5;0;16.2;0;1.3;0;0
TZA;2010;0;1.7;0;17.5;4.7;0;0;0
TZA;2020;0;0;0;18;0;0;0;0
THA;1950;0;0;0;0;0;0;0;0
THA;1960;0;0;0;0.6;76.9;0;0;0
THA;1970;0;0;0;33.5;5;0;0;0
THA;1980;0;0;0;87.2;51.3;0;0;0
THA;1990;0;0;0;51.8;33.7;0.9;0;0
THA;2000;0;834.5;0;93.5;2.7;3.8;0;0
THA;2010;0;0.2;0;143.8;2.8;0;0;7.7
THA;2020;0;0;0;19;5.67;0;0;0
TLS;1950;0;0;0;0;0;0;0;0
TLS;1960;0;0;0;0;0;0;0;0
TLS;1970;0;0;0;0;0;0;0;0
TLS;1980;0;0;0;0;0;0;0;0
TLS;1990;0;0;0;0;0;0;0;0
TLS;2000;0;0;0;0.5;0;0;0;0
TLS;2010;0;0;0;0;0;0;0;0
TLS;2020;0;0;0;1;13.67;0;0;0
TGO;1950;0;0;0;0;0;0;0;0
TGO;1960;0;0;0;0;0;0;0;0
TGO;1970;0;0;0;0;0;0;0;0
TGO;1980;0;0;0;0;0;0;0;0
TGO;1990;0;0;0;0.3;0;0;0;0
TGO;2000;0;0;0;4.7;0;0;0;0
TGO;2010;0;0;0;2.2;0;0;0;0
TGO;2020;0;0;0;3.67;0;0;0;0
TKL;1950;0;0;0;0;0;0;0;0
TKL;1960;0;0;0;0;0;0;0;0
TKL;1970;0;0;0;0;0;0;0;0
TKL;1980;0;0;0;0;0;0;0;0
TKL;1990;0;0;0;0;0;0;0;0
TKL;2000;0;0;0;0;0;0;0;0
TKL;2010;0;0;0;0;0;0;0;0
TKL;2020;0;0;0;0;0;0;0;0
TON;1950;0;0;0;0;0;0;0;0
TON;1960;0;0;0;0;0.2;0;0;0
TON;1970;0;0.1;0;0;0.3;0;0;0
TON;1980;0;0;0;0;0.7;0;0;0
TON;1990;0;0;0;0;0.1;0;0;0
TON;2000;0;0.9;0;0;0;0;0;0
TON;2010;0;0;0;0;0.1;0;0;0
TON;2020;0;0;1.33;0;0;0;0;0
TTO;1950;0;0;0;0;0;0;0;0
TTO;1960;0;0;0;0;2.4;0;0;0
TTO;1970;0;0;0;0;0.2;0;0;0
TTO;1980;0;0;0;0;0;0;0;0
TTO;1990;0;0;0;0.5;0;0;0;0
TTO;2000;0;0;0;0;0.1;0.2;0;0
TTO;2010;0;0;0;0;0;0;0;0
TTO;2020;0;0;0;0;0;0;0;0
TUN;1950;0;1.3;0;0;0;0;0;0
TUN;1960;0;0;0;62.9;0;0;0;0
TUN;1970;0;0;0;11.1;0;0;0;0
TUN;1980;0;0;0;14;0;0;0;0
TUN;1990;0;0;0;3.7;0;0;0;0
TUN;2000;0;0;0;4.5;0;0;0;0
TUN;2010;0;0;0;1.3;0;0;0;0
TUN;2020;0;0;0;3.33;0;0;0;0
TUR;1950;0;158.1;0;23.7;0;0;0;0
TUR;1960;0;281;0;14.7;0;0;0;0
TUR;1970;0;828.2;0;3.3;3;6.7;0;0
TUR;1980;0;136.7;0;9.8;0;10.4;1.3;3
TUR;1990;0;1887.6;0;26.6;3.1;20.9;0;0
TUR;2000;0;25.2;0;20.8;3.7;3.9;0.2;7
TUR;2010;0;69.9;0;5.6;0;4.4;0;0
TUR;2020;0;55.33;0;34;0.67;13.67;3;0
TKM;1950;0;0;0;0;0;0;0;0
TKM;1960;0;0;0;0;0;0;0;0
TKM;1970;0;0;0;0;0;0;0;0
TKM;1980;0;0;0;0;0;0;0;0
TKM;1990;0;0;0;0;0;0;0;0
TKM;2000;0;1.1;0;0;0;0;0;0
TKM;2010;0;0;0;0;0;0;0;0
TKM;2020;0;0;0;0;0;0;0;0
TCA;1950;0;0;0;0;0;0;0;0
TCA;1960;0;0;0;0;0;0;0;0
TCA;1970;0;0;0;0;0;0;0;0
TCA;1980;0;0;0;0;0;0;0;0
TCA;1990;0;0;0;0;0;0;0;0
TCA;2000;0;0;0;0;0.4;0;0;0
TCA;2010;0;0;0;0;0;0;0;0
TCA;2020;0;0;0;0;0;0;0;0
TUV;1950;0;0;0;0;0;0;0;0
TUV;1960;0;0;0;0;0;0;0;0
TUV;1970;0;0;0;0;0.6;0;0;0
TUV;1980;0;0;0;0;0;0;0;0
TUV;1990;0;0;0;0;0;0;0;0
TUV;2000;0;0;0;0;0;0;0;0
TUV;2010;0;0;0;0;0;0;0;0
TUV;2020;0;0;0;0;0;0;0;0
UGA;1950;0;0;0;0;0;0;0;0
UGA;1960;0;10.4;0;0;0;0;0;0
UGA;1970;0;0;0;0;0;0;0;0
UGA;1980;0;0;0;0;0;0;0;0
UGA;1990;11.5;0.7;0;10;0;2;0;0
UGA;2000;7.9;0;0;12.8;0;1.1;0;0
UGA;2010;0;0.4;0;18.4;2.3;56;0;0
UGA;2020;821.67;0;0;21.67;2.67;6.33;0;0
UKR;1950;0;0;0;0;0;0;0;0
UKR;1960;0;0;0;0;0;0;0;0
UKR;1970;0;0;0;0;0;0;0;0
UKR;1980;0;0;0;0;0;0;0;0
UKR;1990;0;0;0;2.7;1.1;0;0;0
UKR;2000;0;0;0;4.9;1;0;0;83.3
UKR;2010;0;0;0;1.1;0;0;0;26.9
UKR;2020;0;0;0;1;0.33;0;5.33;0
ARE;1950;0;0;0;0;0;0;0;0
ARE;1960;0;0;0;0;0;0;0;0
ARE;1970;0;0;0;0;0;0;0;0
ARE;1980;0;0;0;0;0;0;0;0
ARE;1990;0;0;0;0;0;0;0;0
ARE;2000;0;0;0;0;0;0;0;0
ARE;2010;0;0;0;0;0;0;0;0
ARE;2020;0;0;0;0;0;0;0;0
GBR;1950;0;0;0;3.4;0;0;0;0
GBR;1960;0;0;0;0;2;14;0;0
GBR;1970;0;0;0;0.6;0;0;0;0
GBR;1980;0;0;0;0;7.2;0;0;0
GBR;1990;0;0;0;1.7;19.1;0;0;1.4
GBR;2000;0;0;0;2.6;5.5;0;0;30.5
GBR;2010;0;0;0;1.1;1.9;0;0;92.6
GBR;2020;0;0;0;0;3;0;0;852
USA;1950;0;4.2;0;14.8;251.8;0;1.1;17.6
USA;1960;0;19.9;0;22.4;277.5;0;0;41.2
USA;1970;0;6.5;0;59.9;144.7;40;0;3.2
USA;1980;0;7.7;9;14;184.4;0;0;166
USA;1990;0;6.5;0;37.4;184.9;0;4.8;115.6
USA;2000;0;0.3;0;29.9;331.6;1.5;5.5;38.7
USA;2010;0;0.1;0;27.1;232.1;6.4;21.5;18.5
USA;2020;15;0;0;33.67;280.33;0;14.33;76.33
VIR;1950;0;0;0;0;0;0;0;0
VIR;1960;0;0;0;0;0;0;0;0
VIR;1970;0;0;0;0;0;0;0;0
VIR;1980;0;0;0;0;0;0;0;0
VIR;1990;0;0;0;0;1;0;0;0
VIR;2000;0;0;0;0;0;0;0;0
